test,enroll,score,lang,up_votes,down_votes,speaker_id,validation,score_bin
common_voice_sq_37795578.mp3,common_voice_sq_37795593.mp3,0.3782,sq,2,0,46,Same Speaker,< 0.4
common_voice_sq_37655624.mp3,common_voice_sq_39575592.mp3,0.4278,sq,6,0,53,Same Speaker,< 0.5
common_voice_sq_37795573.mp3,common_voice_sq_37795593.mp3,0.2426,sq,2,0,46,Same Speaker,< 0.3
common_voice_sq_37654626.mp3,common_voice_sq_38535856.mp3,0.4741,sq,2,0,48,Same Speaker,< 0.5
common_voice_sq_37795483.mp3,common_voice_sq_37795593.mp3,0.1479,sq,2,0,46,Same Speaker,< 0.2
common_voice_sq_37775409.mp3,common_voice_sq_39575592.mp3,0.3953,sq,6,0,53,Same Speaker,< 0.4
common_voice_sq_37654607.mp3,common_voice_sq_38535856.mp3,0.4213,sq,2,0,48,Same Speaker,< 0.5
common_voice_sq_37795549.mp3,common_voice_sq_37795593.mp3,0.3743,sq,2,0,46,Same Speaker,< 0.4
common_voice_sq_39813578.mp3,common_voice_sq_39813581.mp3,0.8085,sq,6,0,40,Same Speaker,< 1.0
common_voice_sq_37795531.mp3,common_voice_sq_37795593.mp3,0.2484,sq,2,0,46,Same Speaker,< 0.3
common_voice_sq_37795527.mp3,common_voice_sq_37795593.mp3,0.2965,sq,2,0,46,Same Speaker,< 0.3
common_voice_sq_37775798.mp3,common_voice_sq_39575592.mp3,0.4611,sq,6,0,53,Same Speaker,< 0.5
common_voice_sq_37795456.mp3,common_voice_sq_37795826.mp3,0.4812,sq,2,0,52,Same Speaker,< 0.5
common_voice_sr_28517899.mp3,common_voice_sr_38847194.mp3,0.3503,sr,2,0,145,Different Speaker,< 0.4
common_voice_sr_36950587.mp3,common_voice_sr_36951844.mp3,0.1987,sr,6,0,137,Same Speaker,< 0.2
common_voice_sr_28526481.mp3,common_voice_sr_38847194.mp3,0.4193,sr,2,0,145,Different Speaker,< 0.5
common_voice_sr_26946103.mp3,common_voice_sr_26946107.mp3,0.312,sr,2,0,123,Same Speaker,< 0.4
common_voice_sr_27751817.mp3,common_voice_sr_38847194.mp3,0.2544,sr,2,1,145,Different Speaker,< 0.3
common_voice_sr_28526432.mp3,common_voice_sr_38847194.mp3,0.4083,sr,2,0,145,Different Speaker,< 0.5
common_voice_sr_28526494.mp3,common_voice_sr_38847194.mp3,0.4865,sr,2,0,145,Same Speaker,< 0.5
common_voice_sr_35265099.mp3,common_voice_sr_35278285.mp3,0.2702,sr,2,0,131,Different Speaker,< 0.3
common_voice_sr_27781381.mp3,common_voice_sr_38847194.mp3,0.3006,sr,2,0,145,Different Speaker,< 0.4
common_voice_sr_38523481.mp3,common_voice_sr_38537543.mp3,0.3778,sr,2,0,139,Same Speaker,< 0.4
common_voice_sr_28663253.mp3,common_voice_sr_38847194.mp3,0.3873,sr,2,0,145,Different Speaker,< 0.4
common_voice_sr_36772782.mp3,common_voice_sr_36772890.mp3,-0.0185,sr,2,0,70,Different Speaker,< 0.1
common_voice_sr_27781450.mp3,common_voice_sr_38847194.mp3,0.1732,sr,2,0,145,Different Speaker,< 0.2
common_voice_sr_28216694.mp3,common_voice_sr_28216755.mp3,0.5763,sr,2,0,116,Same Speaker,< 1.0
common_voice_sr_28441363.mp3,common_voice_sr_38847194.mp3,0.4679,sr,2,0,145,Different Speaker,< 0.5
common_voice_sr_35265068.mp3,common_voice_sr_35278285.mp3,0.0977,sr,2,0,131,Same Speaker,< 0.1
common_voice_sr_26945897.mp3,common_voice_sr_26946107.mp3,0.6561,sr,2,0,123,Same Speaker,< 1.0
common_voice_sr_27655347.mp3,common_voice_sr_27655636.mp3,0.0435,sr,2,0,86,Different Speaker,< 0.1
common_voice_sr_28441410.mp3,common_voice_sr_38847194.mp3,0.5169,sr,2,0,145,Different Speaker,< 1.0
common_voice_sr_27655350.mp3,common_voice_sr_27655636.mp3,0.0735,sr,2,0,86,Different Speaker,< 0.1
common_voice_sr_27953525.mp3,common_voice_sr_27953605.mp3,0.4233,sr,2,0,106,Same Speaker,< 0.5
common_voice_sr_36772783.mp3,common_voice_sr_36772890.mp3,-0.0363,sr,2,0,70,Different Speaker,< 0.1
common_voice_sr_26874291.mp3,common_voice_sr_26874435.mp3,0.2987,sr,2,0,130,Same Speaker,< 0.3
common_voice_sr_27634892.mp3,common_voice_sr_27635062.mp3,0.1219,sr,2,1,78,Same Speaker,< 0.2
common_voice_sr_27781456.mp3,common_voice_sr_38847194.mp3,0.2838,sr,2,0,145,Different Speaker,< 0.3
common_voice_sr_36774452.mp3,common_voice_sr_36774766.mp3,0.6199,sr,2,0,142,Same Speaker,< 1.0
common_voice_sr_35126120.mp3,common_voice_sr_35126179.mp3,0.614,sr,2,0,127,Same Speaker,< 1.0
common_voice_sr_35090143.mp3,common_voice_sr_35126179.mp3,0.2738,sr,2,0,127,Same Speaker,< 0.3
common_voice_sr_35278268.mp3,common_voice_sr_35278285.mp3,0.1459,sr,2,0,131,Same Speaker,< 0.2
common_voice_sr_27781434.mp3,common_voice_sr_38847194.mp3,0.1881,sr,2,0,145,Different Speaker,< 0.2
common_voice_sv-SE_24961008.mp3,common_voice_sv-SE_24961025.mp3,0.735,sv-SE,2,0,478,Same Speaker,< 1.0
common_voice_sv-SE_25215833.mp3,common_voice_sv-SE_25215875.mp3,0.081,sv-SE,2,0,722,Different Speaker,< 0.1
common_voice_sv-SE_28754958.mp3,common_voice_sv-SE_28835482.mp3,0.727,sv-SE,2,0,746,Same Speaker,< 1.0
common_voice_sv-SE_24450894.mp3,common_voice_sv-SE_27506780.mp3,0.7944,sv-SE,2,0,775,Same Speaker,< 1.0
common_voice_sv-SE_20899311.mp3,common_voice_sv-SE_20905427.mp3,0.1609,sv-SE,2,0,755,Same Speaker,< 0.2
common_voice_sv-SE_21092500.mp3,common_voice_sv-SE_27150685.mp3,-0.0148,sv-SE,2,0,710,Different Speaker,< 0.1
common_voice_sv-SE_18780669.mp3,common_voice_sv-SE_18797090.mp3,0.209,sv-SE,2,0,727,Same Speaker,< 0.3
common_voice_sv-SE_20899298.mp3,common_voice_sv-SE_20905427.mp3,0.2312,sv-SE,2,0,755,Same Speaker,< 0.3
common_voice_sv-SE_20519171.mp3,common_voice_sv-SE_20519208.mp3,0.066,sv-SE,2,1,628,Different Speaker,< 0.1
common_voice_sv-SE_20905353.mp3,common_voice_sv-SE_20905427.mp3,0.2394,sv-SE,2,1,755,Same Speaker,< 0.3
common_voice_sv-SE_19354322.mp3,common_voice_sv-SE_19354343.mp3,0.2364,sv-SE,2,0,665,Different Speaker,< 0.3
common_voice_sv-SE_20777675.mp3,common_voice_sv-SE_20932676.mp3,0.1364,sv-SE,2,0,734,Different Speaker,< 0.2
common_voice_sv-SE_18746497.mp3,common_voice_sv-SE_18797090.mp3,0.2951,sv-SE,2,0,727,Same Speaker,< 0.3
common_voice_sv-SE_18780659.mp3,common_voice_sv-SE_18797090.mp3,0.3918,sv-SE,2,0,727,Same Speaker,< 0.4
common_voice_sv-SE_24399210.mp3,common_voice_sv-SE_31671036.mp3,0.4844,sv-SE,2,1,768,Same Speaker,< 0.5
common_voice_sv-SE_20710094.mp3,common_voice_sv-SE_20824187.mp3,0.4964,sv-SE,2,0,740,Same Speaker,< 0.5
common_voice_sv-SE_24399193.mp3,common_voice_sv-SE_31671036.mp3,0.3217,sv-SE,2,0,768,Same Speaker,< 0.4
common_voice_sv-SE_18745655.mp3,common_voice_sv-SE_18748786.mp3,0.4017,sv-SE,2,0,760,Same Speaker,< 0.5
common_voice_sv-SE_18746563.mp3,common_voice_sv-SE_18797090.mp3,0.1591,sv-SE,2,0,727,Same Speaker,< 0.2
common_voice_sv-SE_24693756.mp3,common_voice_sv-SE_27506780.mp3,0.755,sv-SE,2,0,775,Same Speaker,< 1.0
common_voice_sv-SE_20899041.mp3,common_voice_sv-SE_20905427.mp3,0.1952,sv-SE,2,0,755,Same Speaker,< 0.2
common_voice_sv-SE_18858043.mp3,common_voice_sv-SE_18858841.mp3,0.0012,sv-SE,3,2,577,Same Speaker,< 0.1
common_voice_sv-SE_20905407.mp3,common_voice_sv-SE_20905427.mp3,0.3243,sv-SE,2,0,755,Same Speaker,< 0.4
common_voice_sv-SE_22713042.mp3,common_voice_sv-SE_22713104.mp3,0.3993,sv-SE,2,0,671,Same Speaker,< 0.4
common_voice_sv-SE_18712217.mp3,common_voice_sv-SE_18748786.mp3,0.4618,sv-SE,2,1,760,Different Speaker,< 0.5
common_voice_sv-SE_24425245.mp3,common_voice_sv-SE_31671036.mp3,0.6745,sv-SE,2,0,768,Same Speaker,< 1.0
common_voice_sv-SE_24963294.mp3,common_voice_sv-SE_24963316.mp3,0.1734,sv-SE,2,0,517,Different Speaker,< 0.2
common_voice_sv-SE_24885245.mp3,common_voice_sv-SE_36497473.mp3,0.396,sv-SE,2,0,774,Same Speaker,< 0.4
common_voice_sv-SE_19932399.mp3,common_voice_sv-SE_19932470.mp3,0.4042,sv-SE,2,0,711,Same Speaker,< 0.5
common_voice_sv-SE_20767290.mp3,common_voice_sv-SE_20932676.mp3,0.0055,sv-SE,2,0,734,Different Speaker,< 0.1
common_voice_sw_29837914.mp3,common_voice_sw_34959045.mp3,0.4218,sw,2,0,1178,Same Speaker,< 0.5
common_voice_sw_29898076.mp3,common_voice_sw_30143255.mp3,0.1942,sw,2,0,1189,Different Speaker,< 0.2
common_voice_sw_29525204.mp3,common_voice_sw_31446349.mp3,0.2996,sw,8,2,1187,Different Speaker,< 0.3
common_voice_sw_31308308.mp3,common_voice_sw_31779843.mp3,0.0527,sw,3,0,1191,Different Speaker,< 0.1
common_voice_sw_29981757.mp3,common_voice_sw_30143255.mp3,0.1491,sw,2,0,1189,Different Speaker,< 0.2
common_voice_sw_30193610.mp3,common_voice_sw_37226442.mp3,0.0182,sw,2,0,1179,Missing Speech,< 0.1
common_voice_sw_30067735.mp3,common_voice_sw_31779843.mp3,0.1065,sw,2,0,1191,Different Speaker,< 0.2
common_voice_sw_30099185.mp3,common_voice_sw_31446349.mp3,0.4225,sw,2,1,1187,Different Speaker,< 0.5
common_voice_sw_29850167.mp3,common_voice_sw_34959045.mp3,0.4828,sw,2,0,1178,Same Speaker,< 0.5
common_voice_sw_34987939.mp3,common_voice_sw_35179492.mp3,0.2026,sw,2,1,1164,Audio Quality Issue,< 0.3
common_voice_sw_30031039.mp3,common_voice_sw_30221382.mp3,0.8961,sw,2,1,1099,Same Speaker,< 1.0
common_voice_sw_30354803.mp3,common_voice_sw_30382416.mp3,0.9033,sw,2,0,1167,Same Speaker,< 1.0
common_voice_sw_30436144.mp3,common_voice_sw_37226442.mp3,0.0115,sw,3,1,1179,Missing Speech,< 0.1
common_voice_sw_30102779.mp3,common_voice_sw_31446349.mp3,0.3775,sw,2,0,1187,Different Speaker,< 0.4
common_voice_sw_30175167.mp3,common_voice_sw_31779843.mp3,0.3474,sw,2,0,1191,Different Speaker,< 0.4
common_voice_sw_29879270.mp3,common_voice_sw_30143255.mp3,0.224,sw,2,0,1189,Different Speaker,< 0.3
common_voice_sw_35166922.mp3,common_voice_sw_35221759.mp3,0.3735,sw,9,0,1094,Different Speaker,< 0.4
common_voice_sw_35164910.mp3,common_voice_sw_35169108.mp3,0.1476,sw,8,4,985,Different Speaker,< 0.2
common_voice_sw_36450609.mp3,common_voice_sw_36451991.mp3,0.4971,sw,2,1,394,Audio Quality Issue,< 0.5
common_voice_sw_29413691.mp3,common_voice_sw_29699480.mp3,0.3666,sw,2,0,994,Audio Quality Issue,< 0.4
common_voice_sw_30058229.mp3,common_voice_sw_34959045.mp3,0.2942,sw,2,0,1178,Same Speaker,< 0.3
common_voice_sw_28819274.mp3,common_voice_sw_30395112.mp3,0.8942,sw,2,0,1182,Same Speaker,< 1.0
common_voice_sw_30101027.mp3,common_voice_sw_31446349.mp3,0.2958,sw,2,0,1187,Different Speaker,< 0.3
common_voice_sw_30414976.mp3,common_voice_sw_30559025.mp3,0.8316,sw,2,1,1175,Same Speaker,< 1.0
common_voice_sw_30142610.mp3,common_voice_sw_34937391.mp3,0.0852,sw,2,0,1188,Different Speaker,< 0.1
common_voice_sw_38287367.mp3,common_voice_sw_38310982.mp3,0.4918,sw,8,5,959,Not Sure,< 0.5
common_voice_sw_30067837.mp3,common_voice_sw_31446349.mp3,0.1762,sw,2,1,1187,Different Speaker,< 0.2
common_voice_sw_31323047.mp3,common_voice_sw_31734321.mp3,0.7397,sw,2,0,1162,Same Speaker,< 1.0
common_voice_sw_30032721.mp3,common_voice_sw_31446349.mp3,0.3844,sw,2,1,1187,Different Speaker,< 0.4
common_voice_sw_30196014.mp3,common_voice_sw_37226442.mp3,0.0597,sw,2,0,1179,Missing Speech,< 0.1
common_voice_ta_26484488.mp3,common_voice_ta_26979009.mp3,0.5554,ta,4,0,646,Same Speaker,< 1.0
common_voice_ta_25721276.mp3,common_voice_ta_26979009.mp3,0.3995,ta,2,0,646,Same Speaker,< 0.4
common_voice_ta_26640274.mp3,common_voice_ta_26979009.mp3,0.4817,ta,2,0,646,Same Speaker,< 0.5
common_voice_ta_25369981.mp3,common_voice_ta_25374813.mp3,0.6894,ta,2,0,573,Same Speaker,< 1.0
common_voice_ta_25970609.mp3,common_voice_ta_25979792.mp3,0.933,ta,2,0,620,Same Speaker,< 1.0
common_voice_ta_27967534.mp3,common_voice_ta_30411654.mp3,0.0978,ta,2,0,640,Different Speaker,< 0.1
common_voice_ta_28280773.mp3,common_voice_ta_28637487.mp3,0.295,ta,2,0,569,Audio Quality Issue,< 0.3
common_voice_ta_25546595.mp3,common_voice_ta_26979009.mp3,0.4307,ta,2,0,646,Same Speaker,< 0.5
common_voice_ta_25592302.mp3,common_voice_ta_26979009.mp3,0.4452,ta,2,0,646,Same Speaker,< 0.5
common_voice_ta_21328299.mp3,common_voice_ta_27638651.mp3,0.6285,ta,2,0,642,Different Speaker,< 1.0
common_voice_ta_25757199.mp3,common_voice_ta_26979009.mp3,0.3569,ta,2,1,646,Same Speaker,< 0.4
common_voice_ta_26621156.mp3,common_voice_ta_26918572.mp3,0.3741,ta,3,2,592,Audio Quality Issue,< 0.4
common_voice_ta_27829555.mp3,common_voice_ta_30417453.mp3,-0.0669,ta,2,0,638,Missing Speech,< 0.1
common_voice_ta_27399858.mp3,common_voice_ta_30478449.mp3,0.0675,ta,2,0,600,Different Speaker,< 0.1
common_voice_ta_25517645.mp3,common_voice_ta_26979009.mp3,0.4672,ta,2,0,646,Same Speaker,< 0.5
common_voice_ta_21282678.mp3,common_voice_ta_30411654.mp3,0.1355,ta,2,0,640,Different Speaker,< 0.2
common_voice_ta_21282019.mp3,common_voice_ta_30411654.mp3,0.1895,ta,2,0,640,Different Speaker,< 0.2
common_voice_ta_21387360.mp3,common_voice_ta_21387531.mp3,-0.0196,ta,2,0,574,Different Speaker,< 0.1
common_voice_ta_21283157.mp3,common_voice_ta_30411654.mp3,0.1914,ta,2,0,640,Different Speaker,< 0.2
common_voice_ta_21286193.mp3,common_voice_ta_30411654.mp3,0.1551,ta,2,0,640,Different Speaker,< 0.2
common_voice_ta_25859978.mp3,common_voice_ta_26979009.mp3,0.4845,ta,2,0,646,Same Speaker,< 0.5
common_voice_ta_27299673.mp3,common_voice_ta_30478449.mp3,0.2326,ta,2,0,600,Different Speaker,< 0.3
common_voice_ta_27261558.mp3,common_voice_ta_30478449.mp3,0.297,ta,2,0,600,Different Speaker,< 0.3
common_voice_ta_21347836.mp3,common_voice_ta_24922510.mp3,0.8514,ta,2,0,584,Same Speaker,< 1.0
common_voice_ta_19305407.mp3,common_voice_ta_19449768.mp3,0.3927,ta,2,1,581,Same Speaker,< 0.4
common_voice_ta_25757184.mp3,common_voice_ta_26979009.mp3,0.3861,ta,2,0,646,Same Speaker,< 0.4
common_voice_ta_25941294.mp3,common_voice_ta_30411654.mp3,0.1973,ta,2,0,640,Different Speaker,< 0.2
common_voice_ta_27276231.mp3,common_voice_ta_30478449.mp3,0.2998,ta,2,0,600,Different Speaker,< 0.3
common_voice_ta_27967601.mp3,common_voice_ta_28637487.mp3,0.2767,ta,2,0,569,Same Speaker,< 0.3
common_voice_ta_21328593.mp3,common_voice_ta_30411654.mp3,0.0511,ta,2,0,640,Different Speaker,< 0.1
common_voice_th_27668528.mp3,common_voice_th_37578118.mp3,0.4976,th,2,1,6453,Same Speaker,< 0.5
common_voice_th_31382394.mp3,common_voice_th_31737480.mp3,0.1497,th,2,0,6451,Audio Quality Issue,< 0.2
common_voice_th_26450575.mp3,common_voice_th_26708063.mp3,0.2848,th,2,0,6448,Same Speaker,< 0.3
common_voice_th_26558747.mp3,common_voice_th_37578118.mp3,0.3043,th,2,0,6453,Not Sure,< 0.4
common_voice_th_27687783.mp3,common_voice_th_37578118.mp3,0.1912,th,2,1,6453,Different Speaker,< 0.2
common_voice_th_28801357.mp3,common_voice_th_31737480.mp3,0.3746,th,2,0,6451,Same Speaker,< 0.4
common_voice_th_26630391.mp3,common_voice_th_26708063.mp3,0.3661,th,2,0,6448,Same Speaker,< 0.4
common_voice_th_27276914.mp3,common_voice_th_27396484.mp3,0.1484,th,3,0,6421,Different Speaker,< 0.2
common_voice_th_27422687.mp3,common_voice_th_35130882.mp3,0.4844,th,2,0,6441,Same Speaker,< 0.5
common_voice_th_26191554.mp3,common_voice_th_26708063.mp3,0.3364,th,2,1,6448,Same Speaker,< 0.4
common_voice_th_26070223.mp3,common_voice_th_26708063.mp3,0.1936,th,2,0,6448,Different Speaker,< 0.2
common_voice_th_31992082.mp3,common_voice_th_32123899.mp3,0.8432,th,2,0,6419,Same Speaker,< 1.0
common_voice_th_27665520.mp3,common_voice_th_37578118.mp3,0.5739,th,2,0,6453,Same Speaker,< 1.0
common_voice_th_25309939.mp3,common_voice_th_25403637.mp3,0.588,th,2,1,6410,Same Speaker,< 1.0
common_voice_th_26569640.mp3,common_voice_th_26708063.mp3,0.3685,th,2,0,6448,Same Speaker,< 0.4
common_voice_th_26328289.mp3,common_voice_th_33511252.mp3,0.6724,th,2,0,6445,Same Speaker,< 1.0
common_voice_th_26630190.mp3,common_voice_th_26708063.mp3,0.6437,th,2,1,6448,Same Speaker,< 1.0
common_voice_th_25680595.mp3,common_voice_th_25682879.mp3,0.24,th,2,0,6360,Same Speaker,< 0.3
common_voice_th_26559004.mp3,common_voice_th_37578118.mp3,0.4657,th,2,1,6453,Same Speaker,< 0.5
common_voice_th_26086815.mp3,common_voice_th_26087785.mp3,0.0735,th,2,0,6375,Same Speaker,< 0.1
common_voice_th_28719352.mp3,common_voice_th_31737480.mp3,0.4344,th,2,0,6451,Audio Quality Issue,< 0.5
common_voice_th_26067835.mp3,common_voice_th_26708063.mp3,0.437,th,2,0,6448,Same Speaker,< 0.5
common_voice_th_24736569.mp3,common_voice_th_24736572.mp3,-0.0666,th,2,0,5050,Different Speaker,< 0.1
common_voice_th_26090876.mp3,common_voice_th_37578118.mp3,0.2855,th,2,0,6453,Same Speaker,< 0.3
common_voice_th_25654994.mp3,common_voice_th_25655442.mp3,0.2879,th,2,1,5736,Different Speaker,< 0.3
common_voice_th_25668321.mp3,common_voice_th_25669192.mp3,0.1353,th,2,0,6351,Same Speaker,< 0.2
common_voice_th_26086249.mp3,common_voice_th_37578118.mp3,0.2565,th,2,0,6453,Not Sure,< 0.3
common_voice_tk_36921938.mp3,common_voice_tk_37001557.mp3,0.3752,tk,4,0,57,Different Speaker,< 0.4
common_voice_tk_37884785.mp3,common_voice_tk_37884847.mp3,0.8574,tk,2,0,51,Same Speaker,< 1.0
common_voice_tk_36942723.mp3,common_voice_tk_36942878.mp3,0.2385,tk,4,0,59,Different Speaker,< 0.3
common_voice_tk_36942706.mp3,common_voice_tk_36942878.mp3,0.2791,tk,4,0,59,Different Speaker,< 0.3
common_voice_tk_36951471.mp3,common_voice_tk_37001557.mp3,0.4997,tk,4,0,57,Different Speaker,< 0.5
common_voice_tk_37777088.mp3,common_voice_tk_37804880.mp3,0.4897,tk,2,0,55,Same Speaker,< 0.5
common_voice_tk_37785929.mp3,common_voice_tk_37786327.mp3,0.7665,tk,2,0,54,Same Speaker,< 1.0
common_voice_tk_36921855.mp3,common_voice_tk_37001557.mp3,0.3354,tk,4,0,57,Different Speaker,< 0.4
common_voice_tk_36926215.mp3,common_voice_tk_37001557.mp3,0.2271,tk,4,0,57,Different Speaker,< 0.3
common_voice_tk_36921876.mp3,common_voice_tk_37001557.mp3,0.3534,tk,4,0,57,Different Speaker,< 0.4
common_voice_tk_36951468.mp3,common_voice_tk_37001557.mp3,0.3946,tk,4,0,57,Different Speaker,< 0.4
common_voice_tk_37778747.mp3,common_voice_tk_37794621.mp3,0.4672,tk,2,0,58,Same Speaker,< 0.5
common_voice_tk_37329098.mp3,common_voice_tk_37329137.mp3,0.2875,tk,3,0,42,Different Speaker,< 0.3
common_voice_tk_37787565.mp3,common_voice_tk_37787598.mp3,0.4746,tk,2,0,53,Same Speaker,< 0.5
common_voice_tk_36985730.mp3,common_voice_tk_37081176.mp3,0.6503,tk,6,0,60,Same Speaker,< 1.0
common_voice_tk_36940216.mp3,common_voice_tk_37081176.mp3,0.7351,tk,6,0,60,Different Speaker,< 1.0
common_voice_tk_36985778.mp3,common_voice_tk_37081176.mp3,0.6554,tk,6,0,60,Same Speaker,< 1.0
common_voice_tk_36951464.mp3,common_voice_tk_37001557.mp3,0.3625,tk,4,0,57,Different Speaker,< 0.4
common_voice_tk_36926218.mp3,common_voice_tk_37001557.mp3,0.2259,tk,4,0,57,Different Speaker,< 0.3
common_voice_tk_36951462.mp3,common_voice_tk_37001557.mp3,0.4804,tk,4,0,57,Different Speaker,< 0.5
common_voice_tn_41249213.mp3,common_voice_tn_41544404.mp3,0.2837,tn,2,0,11,Same Speaker,< 0.3
common_voice_tn_41245041.mp3,common_voice_tn_41544404.mp3,0.6585,tn,2,0,11,Same Speaker,< 1.0
common_voice_tn_41241827.mp3,common_voice_tn_41544404.mp3,0.396,tn,2,0,11,Different Speaker,< 0.4
common_voice_tn_41215368.mp3,common_voice_tn_41437948.mp3,0.3311,tn,2,0,12,Same Speaker,< 0.4
common_voice_tn_41215247.mp3,common_voice_tn_41544404.mp3,0.3924,tn,2,0,11,Same Speaker,< 0.4
common_voice_tn_41224460.mp3,common_voice_tn_41437948.mp3,0.7129,tn,2,0,12,Same Speaker,< 1.0
common_voice_tn_41227946.mp3,common_voice_tn_41437948.mp3,0.5587,tn,2,0,12,Same Speaker,< 1.0
common_voice_tn_41249037.mp3,common_voice_tn_41544404.mp3,0.431,tn,2,0,11,Same Speaker,< 0.5
common_voice_tn_41241969.mp3,common_voice_tn_41544404.mp3,0.5542,tn,2,0,11,Different Speaker,< 1.0
common_voice_tn_41217398.mp3,common_voice_tn_41437948.mp3,0.3031,tn,2,0,12,Same Speaker,< 0.4
common_voice_tn_41205973.mp3,common_voice_tn_41437948.mp3,0.2115,tn,2,0,12,Same Speaker,< 0.3
common_voice_tn_41378886.mp3,common_voice_tn_41535919.mp3,0.5303,tn,2,0,9,Same Speaker,< 1.0
common_voice_tn_41249173.mp3,common_voice_tn_41544404.mp3,0.4812,tn,2,0,11,Same Speaker,< 0.5
common_voice_tn_41206356.mp3,common_voice_tn_41544404.mp3,0.2936,tn,2,0,11,Same Speaker,< 0.3
common_voice_tn_41253680.mp3,common_voice_tn_41544404.mp3,0.3193,tn,2,0,11,Different Speaker,< 0.4
common_voice_tn_41253682.mp3,common_voice_tn_41544404.mp3,0.2661,tn,2,0,11,Different Speaker,< 0.3
common_voice_tn_41240689.mp3,common_voice_tn_41544404.mp3,0.496,tn,2,0,11,Same Speaker,< 0.5
common_voice_tn_41210276.mp3,common_voice_tn_41437948.mp3,0.2686,tn,2,0,12,Audio Quality Issue,< 0.3
common_voice_tn_41215145.mp3,common_voice_tn_41544404.mp3,0.4442,tn,2,0,11,Same Speaker,< 0.5
common_voice_tn_41243225.mp3,common_voice_tn_41544404.mp3,0.4946,tn,2,0,11,Same Speaker,< 0.5
common_voice_tr_38374298.mp3,common_voice_tr_40184863.mp3,0.5466,tr,4,0,1498,Same Speaker,< 1.0
common_voice_tr_29631474.mp3,common_voice_tr_40187271.mp3,0.3228,tr,4,0,1497,Same Speaker,< 0.4
common_voice_tr_25259142.mp3,common_voice_tr_28923961.mp3,0.1149,tr,2,1,1484,Different Speaker,< 0.2
common_voice_tr_30390109.mp3,common_voice_tr_34596406.mp3,-0.0111,tr,2,0,1492,Missing Speech,< 0.1
common_voice_tr_30310960.mp3,common_voice_tr_40182207.mp3,0.3653,tr,4,0,1494,Same Speaker,< 0.4
common_voice_tr_30395231.mp3,common_voice_tr_34596406.mp3,0.0177,tr,2,0,1492,Missing Speech,< 0.1
common_voice_tr_26676955.mp3,common_voice_tr_32834099.mp3,0.29,tr,2,0,1495,Audio Quality Issue,< 0.3
common_voice_tr_26532037.mp3,common_voice_tr_32834099.mp3,0.4618,tr,2,0,1495,Same Speaker,< 0.5
common_voice_tr_21766272.mp3,common_voice_tr_21864844.mp3,0.1971,tr,0,2,1227,Missing Speech,< 0.2
common_voice_tr_24505645.mp3,common_voice_tr_26076953.mp3,0.6845,tr,2,0,1423,Same Speaker,< 1.0
common_voice_tr_36560688.mp3,common_voice_tr_36586034.mp3,0.3277,tr,0,8,1480,Missing Speech,< 0.4
common_voice_tr_36408683.mp3,common_voice_tr_36444572.mp3,0.3693,tr,2,0,1493,Audio Quality Issue,< 0.4
common_voice_tr_30412966.mp3,common_voice_tr_34596406.mp3,0.1109,tr,2,0,1492,Missing Speech,< 0.2
common_voice_tr_26570640.mp3,common_voice_tr_32834099.mp3,0.4855,tr,2,0,1495,Audio Quality Issue,< 0.5
common_voice_tr_20972739.mp3,common_voice_tr_20972763.mp3,0.1353,tr,2,1,1246,Missing Speech,< 0.2
common_voice_tr_18379774.mp3,common_voice_tr_18379949.mp3,0.0693,tr,2,0,1386,Missing Speech,< 0.1
common_voice_tr_30413759.mp3,common_voice_tr_34596406.mp3,0.0879,tr,2,0,1492,Missing Speech,< 0.1
common_voice_tr_26531193.mp3,common_voice_tr_32834099.mp3,0.4651,tr,2,0,1495,Same Speaker,< 0.5
common_voice_tr_30414019.mp3,common_voice_tr_34596406.mp3,0.0023,tr,2,0,1492,Missing Speech,< 0.1
common_voice_tr_30340560.mp3,common_voice_tr_40184863.mp3,0.7169,tr,4,0,1498,Same Speaker,< 1.0
common_voice_tr_37650137.mp3,common_voice_tr_37893065.mp3,0.2948,tr,4,0,1420,Same Speaker,< 0.3
common_voice_tr_36414976.mp3,common_voice_tr_36441825.mp3,0.7443,tr,2,0,1483,Same Speaker,< 1.0
common_voice_tr_28938699.mp3,common_voice_tr_38703444.mp3,0.4689,tr,2,0,1496,Same Speaker,< 0.5
common_voice_tr_32290374.mp3,common_voice_tr_32292891.mp3,0.4238,tr,2,0,1478,Same Speaker,< 0.5
common_voice_tr_25260251.mp3,common_voice_tr_28923961.mp3,0.1683,tr,2,0,1484,Different Speaker,< 0.2
common_voice_tr_32875911.mp3,common_voice_tr_32876164.mp3,0.2488,tr,2,0,1441,Same Speaker,< 0.3
common_voice_tr_29623561.mp3,common_voice_tr_40187271.mp3,0.3898,tr,4,0,1497,Different Speaker,< 0.4
common_voice_tr_30491788.mp3,common_voice_tr_37163679.mp3,0.2214,tr,2,0,1486,Missing Speech,< 0.3
common_voice_tr_25898433.mp3,common_voice_tr_30548019.mp3,0.2766,tr,2,0,1434,Different Speaker,< 0.3
common_voice_tr_36440576.mp3,common_voice_tr_36444572.mp3,0.6454,tr,2,0,1493,Same Speaker,< 1.0
common_voice_tt_20118513.mp3,common_voice_tt_20118539.mp3,0.2781,tt,2,0,141,Same Speaker,< 0.3
